id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,jumlah_perkawinan,satuan,tahun
2022-10-18 13:18:21,"b'@mftpjo___ Orang orang suka ceramah kalo perkawinan itu solusi dari segala masalah hidup.\n\nPadahal kawin kan bukan solusi ya. Lebih ke dunia baru gitu, yang mana punya paket masalah hidup yang beda juga.\n\nMakanya lebih setuju kalo kawin itu pas uda siap dan yakin aja.'",1,1,1582360435168538625,nasicampuria
2022-10-18 13:02:56,"b'@_blaahblah Bahwa Pemohon adalah seorang warga negara Indonesia yang mempunyai hak/kewenangan konstitusional sebagaimana diatur dalam Pasal 28B Ayat (1) UUD 1945 yang menentukan, \xe2\x80\x9cSetiap orang berhak membentuk keluarga dan melanjutkan keturunan melalui perkawinan yang sah\xe2\x80\x9d'",0,0,1582356558477811712,Afafatih31
2022-10-18 12:53:28,b'\xe2\x80\x9cSetiap orang berhak membentuk keluarga dan melanjutkan keturunan melalui perkawinan yang sah\xe2\x80\x9d',0,0,1582354174532280326,maishaparihan43
2022-10-18 12:51:46,b'@sentiaaa iya ya.. kan pengennya kalau ganti ktp cuma ganti foto sama status perkawinan aja bukan ganti agama \xf0\x9f\x98\xad',0,0,1582353747115618304,tiarafunisa
2022-10-18 12:46:03,"b'RT @littlevixen__: Bukan Buddhist mending diam kalau gatahu. Sumbermu mbacot pasti kacau, no debat no kecot.\n\n\xe2\x80\x9cPerkawinan bisa terjadi kare\xe2\x80\xa6'",0,4,1582352306590617602,yohandavin
2022-10-18 12:19:43,b'RT @logikafilsuf: [Sebuah Utas]\n\nSaat Plato Bertanya Tentang Perkawinan\n\n\xe2\xa4\xb5\xef\xb8\x8f\xe2\xa4\xb5\xef\xb8\x8f https://t.co/P3NQ5BGebh',0,4,1582345682304008192,Yfyfyf08929098
2022-10-18 12:16:12,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582344795913347072,LC_Adi07
2022-10-18 12:16:08,b'@tanyakanrl Biji Merah Perkawinan',0,0,1582344780146966529,johanhimself
2022-10-18 12:12:07,b'pendalaman iman sakramen perkawinan ke II',0,0,1582343766882410496,happyidday
2022-10-18 12:06:00,b'Cinta adalah penyakit dan perkawinan ialah sehat. Sakit dan sehat tidak bertemu.',0,0,1582342228743110656,rendy_seno
2022-10-18 11:47:40,"b'RT @alisyarief: Cerita Ngeri Perkawinan Sedarah yang Dilarang Agama, Sekeluarga Disebut Kelainan Mental dan Fisik https://t.co/MDDL3SHmHN'",0,5,1582337616879702016,rakusjabatan
2022-10-18 11:40:56,"b'@Minnie_imut Akun perusuh, d brojolin dr hasil perkawinan Kadrun y gtu kk.. mkanya ud seblan pengikutnya cm 2..'",3,0,1582335921126772736,Adzani03_Putri
2022-10-18 11:37:42,b'Sosialisasi Promosi Pencegahan Perkawinan Usia Anak Langkah Awal\xc2\xa0Pendewasaan https://t.co/fIrWm8ijEf',0,0,1582335108681371648,beritasampit1
2022-10-18 11:37:40,b'Sosialisasi Promosi Pencegahan Perkawinan Usia Anak Langkah Awal\xc2\xa0Pendewasaan https://t.co/tfaYkVjUwC',0,0,1582335097792888832,infoKALTENG
2022-10-18 11:37:37,b'Sosialisasi Promosi Pencegahan Perkawinan Usia Anak Langkah Awal\xc2\xa0Pendewasaan https://t.co/T9IR5pwqRB',0,0,1582335086669619200,beritasampit_id
2022-10-18 11:25:02,"b'Kisah Pilu Keluarga Whitaker, Jalani Perkawinan Sedarah yang Sebabkan Kelainan Mental dan Fisik!\n \n#PramborsNews \nhttps://t.co/GOiS6Q9etZ'",3,0,1582331918778892291,Prambors
2022-10-18 11:20:37,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582330807666237441,AhmadWi44988644
2022-10-18 11:19:17,"b""@tanyakanrl Pengabdi Biji \nBiji pantas mati\nBiji in cell no 7\nDon't worry biji\nBiji merah perkawinan\nKkn di desa biji\nKukira kau biji\nBiji : No way home""",0,0,1582330474206154752,Caramellatteew
2022-10-18 11:09:35,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582328030294577152,kabigon89
2022-10-18 11:04:46,b'Kalteng buka wawasan generasi muda cegah perkawinan usia anak https://t.co/idjiJrKH4I',0,0,1582326819725770753,Antara_Kalteng
2022-10-18 11:04:05,"b'@nwlep Gapapa sih pe, gue pengennya biar mereka tau aja kalo kitab yang menjelaskan cara perkawinan itu exist. Tanpa liat video porn\n\nDisini kan gue mau ngelurusin kalo nonton porn itu nggak boleh diwajarkan karena termasuk bad things.'",0,0,1582326647445147649,nnemajayoo
2022-10-18 11:00:36,"b'RT @littlevixen__: Bukan Buddhist mending diam kalau gatahu. Sumbermu mbacot pasti kacau, no debat no kecot.\n\n\xe2\x80\x9cPerkawinan bisa terjadi kare\xe2\x80\xa6'",0,4,1582325769053040641,Adityaandra11
2022-10-18 10:55:24,"b'Jangan sampai ada lagu yang tidak sesuai, tadi aku dengar lagunya tentang perkawinan yang terpaksa. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nNah ini nemu, judulnya Dingin.\nhttps://t.co/F0kcSDFmgt\n\nTolong dipikirkan perasaan keluarga shohibul hajat \xf0\x9f\x98\xa0'",0,0,1582324463823044609,d6un
2022-10-18 10:41:51,b'RT @Ari3Pras: Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Go\xe2\x80\xa6',0,7,1582321052084207616,DiniHdianti
2022-10-18 10:13:05,"b'itu dari 1 sudut pandang saya sendiri, ttp selain itu ya mudhorot pacaran/tanpa perkawinan juga banyak.'",0,0,1582313810576429059,TheBoy_tanpa_s
2022-10-18 09:53:50,b'RT @littlevixen__: @liefderein \xe2\x80\x9cPerkawinan bisa terjadi karena ada ikatan jodoh masa lampau yang kuat dan dalam. Perkawinan itu peristiwa k\xe2\x80\xa6',0,2,1582308966180491267,pnangsit
2022-10-18 09:51:17,"b'Saya menemukan rekaman keren dari ""\xe2\x9c\xa8\xf0\x9f\x92\x9c AIR MATA PERKAWINAN \xf0\x9f\x92\x9c\xe2\x9c\xa8"" di #Smule: https://t.co/glwyGVHeH1'",0,0,1582308327614484480,Abidardak4
2022-10-18 09:47:06,"b'RT @ElioAglio: @rezarezarezare @natasyajour Ekspektasi konten dr pasangan campur: Cara Proses ITAS, Cara Proses Perkawinan Campur, Cara mem\xe2\x80\xa6'",0,2,1582307275326136320,michinfree
2022-10-18 09:44:15,b'Ketua TP PKK Kalteng: Perkawinan Usia Anak Menjadi Masalah\xc2\xa0Krusial https://t.co/1JINYwiclp',0,0,1582306555835260930,beritasampit1
2022-10-18 09:44:15,b'Kuba Sahkan Perkawinan Sesama Jenis Lewat Referendum https://t.co/PF1PfYqulq | Nasional https://t.co/Cp7ujOetvn',0,0,1582306555122548737,Kicau_Riau
2022-10-18 09:44:12,b'Ketua TP PKK Kalteng: Perkawinan Usia Anak Menjadi Masalah\xc2\xa0Krusial https://t.co/ujuD52BLT7',0,0,1582306542548054017,infoKALTENG
2022-10-18 09:44:08,b'Ketua TP PKK Kalteng: Perkawinan Usia Anak Menjadi Masalah\xc2\xa0Krusial https://t.co/jtra5JXg8x',0,0,1582306528060592128,beritasampit_id
2022-10-18 09:43:04,b'RT @LearnHadits: Rasulullah saw bersabda: \xe2\x80\x9cSesungguhnya pada perkawinan harus diadakan walimah.\xe2\x80\x9d (HR. Jami\xe2\x80\x99us Shaghir no:2419 &amp; al-Fathur R\xe2\x80\xa6',0,13,1582306260523053057,RidwanM72700821
2022-10-18 09:35:36,b'P3APPKB Kalteng Gelar Promosi Pencegahan Perkawinan Usia\xc2\xa0Anak https://t.co/y25f1bzSeJ',0,0,1582304380896055298,beritasampit1
2022-10-18 09:35:33,b'P3APPKB Kalteng Gelar Promosi Pencegahan Perkawinan Usia\xc2\xa0Anak https://t.co/8B5j3IfsHq',0,0,1582304367058698241,infoKALTENG
2022-10-18 09:35:30,b'P3APPKB Kalteng Gelar Promosi Pencegahan Perkawinan Usia\xc2\xa0Anak https://t.co/f5HQ3BacPt',0,0,1582304354672906240,beritasampit_id
2022-10-18 09:31:54,b'Ini si ts pasti ga tau dispensasi perkawinan makanya sotau',0,0,1582303446887059463,helawluyeah
2022-10-18 09:22:07,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582300987552694272,BAVUC
2022-10-18 09:20:53,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582300673936281601,jujurlikasian
2022-10-18 09:20:09,b'RT @logikafilsuf: [Sebuah Utas]\n\nSaat Plato Bertanya Tentang Perkawinan\n\n\xe2\xa4\xb5\xef\xb8\x8f\xe2\xa4\xb5\xef\xb8\x8f https://t.co/P3NQ5BGebh',0,4,1582300491924787200,paten_e
2022-10-18 09:19:58,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582300443992297472,BimoSiddharta
2022-10-18 09:18:41,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582300122628562945,bustanuLis
2022-10-18 09:14:20,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582299026669518849,Alihusna_
2022-10-18 09:08:44,"b'RT @ajengcute16__: ada manusia GOBLOK yang gak bisa bedain orang lagi acara undangan perkawinan, sama lobi2\n\nudah GOBLOK dipamerkan pula GO\xe2\x80\xa6'",0,3,1582297619417612290,aktifissosmed
2022-10-18 09:04:42,b'@tanyakanrl biji merah perkawinan',0,0,1582296601523286019,mbakcim
2022-10-18 09:01:47,"b'Ketua TP PKK Ibu Ivo Sugianto Sabran menghadiri kegiatan Promosi Pencegahan Perkawinan Usia Anak di Aula Bawi Bahalap, Kantor Dinas Pemberdayaan Perempuan dan Perlindungan Anak, Pengendalian Penduduk, dan Keluarga Berencana, pada Selasa, 18 Oktober 2022. \n\n#setdakalteng https://t.co/vqfQNkoE6L'",1,0,1582295867893026817,setda_kalteng
2022-10-18 08:58:42,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582295091493842945,Brunowicaksono
2022-10-18 08:57:02,b'RT @detikcom: #FOTO Belakangan kisah nahas sekeluarga yang terkena kelainan mental dan fisik kembali disorot. Diyakini gegara perkawinan da\xe2\x80\xa6',0,3,1582294672609005569,dedimll
2022-10-18 08:56:50,"b'maka kamu akan mengurangi kesempatan untuk mendapatkannya. Ketika kesempurnaan ingin kamu dapatkan, maka sia-sialah waktumu untuk mendapatkan perkawinan itu karena kesempurnaan itu hampa adanya.'",4,0,1582294625133285377,logikafilsuf
2022-10-18 08:56:50,"b'Perkawinan adalah kelanjutan dari cinta. Perkawinan merupakan proses mendapatkan kesempatan. Ketika kamu mencari yang terbaik di antara pilihan yang ada,'",2,0,1582294621605941249,logikafilsuf
2022-10-18 08:56:47,"b'Socrates menjawab, ""Itulah yang dimaksud dengan perkawinan.""'",0,0,1582294609614422016,logikafilsuf
2022-10-18 08:56:42,"b'Jika kamu menemukan pohon yang paling tinggi, tebanglah. Dengan begitu kamu telah menemukan apa itu perkawinan.""'",0,0,1582294591172067328,logikafilsuf
2022-10-18 08:56:41,"b'Di hari yang lain, Plato bertanya kepada gurunya, ""Apa itu perkawinan? Bagaimana aku bisa menemukannya?""'",0,0,1582294583626457110,logikafilsuf
2022-10-18 08:56:39,b'[Sebuah Utas]\n\nSaat Plato Bertanya Tentang Perkawinan\n\n\xe2\xa4\xb5\xef\xb8\x8f\xe2\xa4\xb5\xef\xb8\x8f https://t.co/P3NQ5BGebh',2,4,1582294579277025281,logikafilsuf
2022-10-18 08:55:22,b'RT @detikcom: #FOTO Belakangan kisah nahas sekeluarga yang terkena kelainan mental dan fisik kembali disorot. Diyakini gegara perkawinan da\xe2\x80\xa6',0,3,1582294254508191744,TartilB
2022-10-18 08:54:08,b'RT @detikcom: #FOTO Belakangan kisah nahas sekeluarga yang terkena kelainan mental dan fisik kembali disorot. Diyakini gegara perkawinan da\xe2\x80\xa6',0,3,1582293943819333637,adifitrah
2022-10-18 08:51:47,"b'#FOTO Belakangan kisah nahas sekeluarga yang terkena kelainan mental dan fisik kembali disorot. Diyakini gegara perkawinan darah, ini awal mulanya.  https://t.co/U0tejDgVzk'",6,3,1582293352409464834,detikcom
2022-10-18 08:50:09,"b'Dinas Pemberdayaan Perempuan, Perlindungan Anak, Pengendalian Penduduk dan Keluarga Berencana (P3APPKB) Prov. Kalteng menyelenggarakan kegiatan promosi pencegahan perkawinan usia anak, Selasa (18/10/2022).https://t.co/SNl7IiCUrj https://t.co/ViCEeQ2bRg'",0,0,1582292941317738498,mmckalteng
2022-10-18 08:42:28,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582291008598876160,we1rdthoughts
2022-10-18 08:37:45,"b'@vanilaaafla Ini baru mau mulai memperbaiki keadaan, bertanggung jawab dan apapun itulah...\nTp dia lupa kalau Te ini masih punya Jimn \xf0\x9f\x98\xad masih dlm status perkawinan \xf0\x9f\x98\xad \nKalau tiba"" nanti Jimn ini hamil, awas Lo torr \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x94\xaa\xf0\x9f\x94\xaa\n\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",0,0,1582289821870931969,Kim_Tae091
2022-10-18 08:37:02,b'RT @Ari3Pras: Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Go\xe2\x80\xa6',0,7,1582289639385497600,Paulus_willy
2022-10-18 08:36:50,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582289588227538944,Syamsud76579252
2022-10-18 08:34:40,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582289046977777665,burung_kondor
2022-10-18 08:32:53,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582288596140425217,masssept
2022-10-18 08:32:25,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582288477386776578,farAway2uu
2022-10-18 08:31:25,"b'RT @historia_id: Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, le\xe2\x80\xa6'",0,22,1582288228966871041,masitaoktavia
2022-10-18 08:30:33,"b'Turun Langsung, KemenPPPA Cegah Kasus Perkawinan Anak di Sulbar https://t.co/31xSe1qoVj https://t.co/6vpvCwvXk8'",0,0,1582288010246512640,HendrikSugara2
2022-10-18 08:30:14,"b'Soendari Darmobroto amat lantang menyuarakan akses pendidikan perempuan dan keadilan dalam perkawinan. \n\nBagi Soendari, lelaki dan perempuan seharusnya bisa saling menghargai dan berjalan beriringan. Terutama dalam rumah tangga, harus ada keadilan bagi perempuan. https://t.co/YJSriKEODi'",74,22,1582287930235633664,historia_id
2022-10-18 08:23:46,"b'Cerita Ngeri Perkawinan Sedarah yang Dilarang Agama, Sekeluarga Disebut Kelainan Mental dan Fisik https://t.co/MDDL3SHmHN'",35,5,1582286300866285568,alisyarief
2022-10-18 08:23:45,b'@direuctor perkawinan dini',0,0,1582286298186153984,organisasu
2022-10-18 08:20:19,"b'@faridharsono @Anomalindy @memefess UU No. 1 Tahun 1974:\n""Perkawinan ialah ikatan lahir batin antara seorang pria dengan seorang wanita sebagai suami istri dengan tujuan membentuk keluarga (rumah tangga) yang bahagia dan kekal berdasarkan Ketuhanan Yang Maha Esa.""'",0,0,1582285435534835712,yoleisest
2022-10-18 08:19:24,"b'RT @ElioAglio: @rezarezarezare @natasyajour Ekspektasi konten dr pasangan campur: Cara Proses ITAS, Cara Proses Perkawinan Campur, Cara mem\xe2\x80\xa6'",0,2,1582285201543045120,stephentp
2022-10-18 07:41:47,"b'#FOTO  Belakangan kisah nahas sekeluarga yang terkena kelainan mental dan fisik kembali disorot. Diyakini gegara perkawinan darah, ini awal mulanya.  https://t.co/KmY7Sp2LeN'",0,0,1582275736647348224,detikHealth
2022-10-18 07:34:14,"b'Polisi menetapkan biduan dan pria yang mempertontonkan aksi tidak senonoh di sebuah acara hajatan perkawinan di Bone, Sulsel, sebagai tersangka.\nVia: @detik_sulsel https://t.co/mKulvuioG3'",0,0,1582273836183347200,WinJGR
2022-10-18 07:23:54,b'RT @detikcom: Sekeluarga disebut mengalami kelainan mental dan fisik imbas dari perkawinan sedarah. Ini alasan inses selalu berisiko melahi\xe2\x80\xa6',0,1,1582271238101438466,advkedjora
2022-10-18 07:19:48,b'RT @DrEvaChaniago: Ketika Virus Corona bisa membedakan perkawinan puteri Ulama Pejuang &amp; puteri artis\n\nSatunya dikejar sampai mati bak tero\xe2\x80\xa6',0,5146,1582270205585391618,SyahrulEdison2
2022-10-18 07:09:01,"b'Polisi menetapkan biduan dan pria yang mempertontonkan aksi tidak senonoh di sebuah acara hajatan perkawinan di Bone, Sulsel, sebagai tersangka.\nVia: @detik_sulsel https://t.co/TJkVlCf2FP'",3,1,1582267491182862341,detikcom
2022-10-18 07:08:24,b'Heboh bayi yang lahir dari hubungan inses atau sedarah meninggal dua jam setelah dilahirkan. Dokter menjelaskan risiko kesehatan dari perkawinan sedarah.\n\n https://t.co/EfB9d0zXQ8',2,0,1582267337075367937,uusbustami
2022-10-18 06:54:37,"b'@garagarawiro @rinlovescookies @liefderein Iya... liat aja realitanya... :) kami katolik tidak dilarang nikah beda agama... cwe katolik cwo muslim, menurut habib jafar, pasangan seperti ini sah secara islam juga... tapi faktanya!! Pihak islam meminta perkawinan srcara Islam.. paham?!'",2,0,1582263867950129152,apologiskatolik
2022-10-18 06:46:58,b'RT @Ari3Pras: Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Go\xe2\x80\xa6',0,7,1582261941695041536,Hunterjagar3
2022-10-18 06:45:05,b'RT @LearnHadits: Rasulullah saw bersabda: \xe2\x80\x9cSesungguhnya pada perkawinan harus diadakan walimah.\xe2\x80\x9d (HR. Jami\xe2\x80\x99us Shaghir no:2419 &amp; al-Fathur R\xe2\x80\xa6',0,13,1582261468535263233,Meisariy
2022-10-18 06:43:45,b'RT @Ari3Pras: Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Go\xe2\x80\xa6',0,7,1582261131590393856,zhymme
2022-10-18 06:42:37,b'RT @Ari3Pras: Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Go\xe2\x80\xa6',0,7,1582260847736651777,wantahgdn__
2022-10-18 06:42:35,"b'\xe2\x80\x9cSebab cinta bukanlah hal yang direncanakan seperti perkawinan. Ia adalah karunia seperti semak yang tumbuh di luar pagar, cengkerik yang bernyanyi di sela\xc2\xad-selanya\xe2\x80\x9d'",2,0,1582260836524953600,labiq_aqil
2022-10-18 06:38:44,b'RT @Ari3Pras: Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Go\xe2\x80\xa6',0,7,1582259868702216193,SinthaS5
2022-10-18 06:36:38,"b'@liefderein Duhhhh,,,banyak yg blm paham tentang aturan perkawinan dlm Islam. Tp wajar sih krn yg gk tau psti bukan Islam. Yg Islam pun kdg jga gk tau. Pernikahan dlm Islam adlh perkara yg sgt penting dan benar2 hrs dipelajari dg serius. Jdi bkn hnya tntg siapa dan apa tp smua harus SEIMAN !'",0,0,1582259340341547008,SatyaZhoe
2022-10-18 06:36:14,b'RT @Ari3Pras: Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Go\xe2\x80\xa6',0,7,1582259241473126400,ex_AnakLolina
2022-10-18 06:33:59,b'Cukup 5 tahun saja warga Jakarta hidup tertindas di bawah kebengisan penguasa hasil perkawinan silang antara Iblis dg Wewe Gombel.\n\nWarga Jakarta kini kembali jadi Raja di tanahnya sendiri. https://t.co/awH6qH5cvc',15,7,1582258674646798338,Ari3Pras
2022-10-18 06:30:20,"b'Jauh lebih baik politik indentitas. Transparan, jujur menjelaskan. KTP saja jelas menyebutkan identitas kita agama, pekerjaan, status perkawinan. Tidak dirahasiakan. https://t.co/R9BarZlPgB'",0,0,1582257754319687683,IrawanRommi
2022-10-18 06:28:44,"b'@wid_ats @liefderein ""Dalam analoginya, Buddha mengatakan sepasang manusia melangsungkan pernikahan karena adanya jodoh masa lampau, kuat sangat dalam,"" ujar Ketua Bidang Ajaran Walubi Suhadi Sendjaja\nhttps://t.co/FvjFJYF06z'",3,0,1582257351658459141,Yoevs1
2022-10-18 06:19:35,b'RT @LearnHadits: Rasulullah saw bersabda: \xe2\x80\x9cSesungguhnya pada perkawinan harus diadakan walimah.\xe2\x80\x9d (HR. Jami\xe2\x80\x99us Shaghir no:2419 &amp; al-Fathur R\xe2\x80\xa6',0,13,1582255050172137473,NarangNarangi
2022-10-18 06:17:15,"b'Ada Tiga Bentuk Perkawinan dalam Ajaran Katolik, dan semuanya sah...\n1. Perkawinan antara ssma Katolik\n2. Perkawinan antara katolik dngn Kristiani non Katolik\n3. Perkawinan antara Katolik dengan non Kristiani. \n\nIni yg jarang diketahui oleh orang\xc2\xb2 non Katolik... :)'",0,0,1582254462089203713,apologiskatolik
2022-10-18 06:15:29,"b'Stop Perkawinan Anak, Pemko Tanjungpinang Bekali Orang Tua tentang Ketahanan Keluarga https://t.co/Ua5zzwRQS5'",0,0,1582254017337442304,gokepricom
2022-10-18 06:01:55,"b'Akibat Perkawinan Sedarah, Anggota Keluarga Ini Miliki Kelainan Mental dan Fisik\n\nhttps://t.co/2h5alW0i8b'",0,0,1582250603044278272,herman__joseph
2022-10-18 05:58:25,"b'perkawinan putus, nyawa u juga.'",0,0,1582249723414466561,stanrim
